1, APPAREL, PANTS & SHORTS, 711.0, 106.64999999999999, 9, 2023, 2, 14.22, LATIN AMERICA, 2023-02
14159, TRAVEL, TRAVEL BACKPACKS, 2940.0, 382.2, 15, 2023, 10, 382.2, NORTH AMERICA, 2023-10
14160, FISHING GEAR, FISHING BAIT, 180.0, 32.4, 12, 2023, 7, 21.599999999999998, CHINA, 2023-07
14161, CLIMBING, HARNESSES, 1150.0, 184.0, 10, 2024, 1, 161.00000000000003, AFRICA, 2024-01
14162, FOOTWEAR, OTHER, 372.0, 59.52, 4, 2022, 10, 3.72, MIDDLE EAST, 2022-10
14163, FOOTWEAR, FOOTWEAR CARE PRODUCTS, 243.0, 48.6, 9, 2023, 1, 31.59, AFRICA, 2023-01
14164, CAMPING & HIKING, NAVIGATION TOOLS, 510.0, 86.7, 10, 2023, 7, 45.9, CHINA, 2023-07
14165, WATER GEAR, DRY BAGS, 910.0, 91.0, 14, 2023, 2, 127.4, AFRICA, 2023-02
14166, APPAREL, UNDERWEAR & BASE LAYERS, 475.0, 66.5, 19, 2023, 6, 23.75, LATIN AMERICA, 2023-06
14167, CLIMBING, BOULDERING PADS, 3339.0, 333.90000000000003, 9, 2022, 3, 267.12, CHINA, 2022-03
14168, WATER GEAR, DRY BAGS, 760.0, 136.79999999999998, 8, 2024, 3, 60.800000000000004, CHINA, 2024-03
14169, WINTER SPORTS, SKI BINDINGS, 6874.0, 687.4000000000001, 14, 2023, 3, 549.92, EUROPE, 2023-03
14170, TRAVEL, EYE MASKS, 60.0, 10.200000000000001, 3, 2022, 5, 1.2, NORTH AMERICA, 2022-05
14171, CLIMBING, MOUNTAINEERING BOOTS, 239.0, 26.29, 1, 2023, 2, 33.46, CHINA, 2023-02
14172, CLIMBING, TRAINING EQUIPMENT, 804.0, 80.4, 12, 2023, 4, 96.47999999999999, AFRICA, 2023-04
14173, CAMPING & HIKING, SHELTERS & TARPS, 944.0, 160.48000000000002, 8, 2023, 2, 37.76, LATIN AMERICA, 2023-02
14174, FOOTWEAR, WINTER BOOTS, 2268.0, 385.56, 14, 2023, 12, 226.8, EUROPE, 2023-12
14175, WINTER SPORTS, GOGGLES, 2534.0, 253.4, 14, 2022, 5, 253.4, ASIA-PACIFIC, 2022-05
14176, FOOTWEAR, INSULATED FOOTWEAR, 2366.0, 425.88, 13, 2024, 2, 236.60000000000002, LATIN AMERICA, 2024-02
14177, FOOTWEAR, FOOTWEAR CARE PRODUCTS, 119.0, 22.61, 17, 2024, 12, 0, MIDDLE EAST, 2024-12
14178, CAMPING & HIKING, HYDRATION PACKS, 960.0, 115.19999999999999, 10, 2023, 4, 19.2, EUROPE, 2023-04
14179, TRAVEL, TRAVEL PILLOWS, 612.0, 85.68, 17, 2023, 1, 73.44, MIDDLE EAST, 2023-01
14180, TRAVEL, PACKING ORGANIZERS, 420.0, 42.0, 12, 2022, 5, 63, NORTH AMERICA, 2022-05
14181, WATER GEAR, SURFBOARDS, 4716.0, 896.04, 9, 2023, 6, 565.92, NORTH AMERICA, 2023-06
14182, FISHING GEAR, FISHING LINE, 180.0, 19.8, 9, 2022, 4, 14.4, EUROPE, 2022-04
14183, CLIMBING, CARABINERS & QUICKDRAWS, 246.0, 29.52, 6, 2024, 3, 27.06, MIDDLE EAST, 2024-03
14184, APPAREL, TOPS, 245.0, 44.1, 7, 2022, 5, 12.25, EUROPE, 2022-05
14185, FOOTWEAR, HIKING BOOTS, 1287.0, 218.79000000000002, 9, 2024, 2, 90.09, CHINA, 2024-02
14186, WATER GEAR, RASH GUARDS, 98.0, 18.62, 2, 2024, 12, 12.74, CHINA, 2024-12
14187, WINTER SPORTS, SNOWBOARD BOOTS, 200.0, 20.0, 1, 2024, 9, 30, EUROPE, 2024-09
14188, CAMPING & HIKING, SLEEPING PADS, 1150.0, 184.0, 10, 2022, 5, 57.5, NORTH AMERICA, 2022-05
14189, FISHING GEAR, FISHING HOOKS, 128.0, 21.76, 16, 2023, 3, 14.08, AFRICA, 2023-03
14190, TRAVEL, TRAVEL PILLOWS, 70.0, 9.1, 7, 2023, 7, 0, EUROPE, 2023-07
14191, WATER GEAR, SWIMWEAR, 441.0, 61.74000000000001, 9, 2024, 4, 13.229999999999999, EUROPE, 2024-04
14192, FISHING GEAR, TACKLE, 182.0, 21.84, 7, 2022, 11, 1.82, NORTH AMERICA, 2022-11
14193, FOOTWEAR, TRAIL SHOES, 917.0, 165.06, 7, 2023, 3, 119.21000000000001, EUROPE, 2023-03
14194, WINTER SPORTS, SKI BINDINGS, 482.0, 96.4, 1, 2024, 11, 4.82, LATIN AMERICA, 2024-11
14195, WATER GEAR, SAFETY GEAR, 186.0, 27.9, 2, 2023, 7, 7.44, CHINA, 2023-07
14196, CAMPING & HIKING, STOVES, 1350.0, 175.5, 10, 2024, 4, 202.5, CHINA, 2024-04
14197, FISHING GEAR, WADERS, 3179.0, 572.22, 17, 2024, 11, 31.79, ASIA-PACIFIC, 2024-11
14198, CLIMBING, OTHER, 74.0, 8.14, 1, 2023, 9, 1.48, NORTH AMERICA, 2023-09
14199, TRAVEL, PACKING ORGANIZERS, 480.0, 86.39999999999999, 10, 2022, 11, 4.8, CHINA, 2022-11
14200, WINTER SPORTS, SNOWBOARD BOOTS, 204.0, 24.48, 1, 2024, 10, 8.16, ASIA-PACIFIC, 2024-10
14201, TRAVEL, TRAVEL BACKPACKS, 64.0, 12.16, 1, 2024, 8, 0, NORTH AMERICA, 2024-08
14202, FISHING GEAR, RODS & REELS, 1131.0, 226.20000000000002, 13, 2022, 11, 135.72, NORTH AMERICA, 2022-11
14203, APPAREL, TOPS, 343.0, 68.60000000000001, 7, 2022, 6, 24.01, EUROPE, 2022-06
14204, WATER GEAR, SWIMWEAR, 1188.0, 118.80000000000001, 18, 2023, 9, 83.16000000000001, NORTH AMERICA, 2023-09
14205, WATER GEAR, CANOES, 9693.0, 1453.95, 9, 2024, 10, 193.86, EUROPE, 2024-10
14206, WATER GEAR, KAYAKS, 15808.0, 2687.36, 16, 2024, 2, 474.24, CHINA, 2024-02
14207, FOOTWEAR, OTHER, 104.0, 12.48, 4, 2024, 4, 0, AFRICA, 2024-04
14208, TRAVEL, TRAVEL BACKPACKS, 3294.0, 395.28, 18, 2024, 4, 428.22, NORTH AMERICA, 2024-04
14209, APPAREL, OTHER, 848.0, 161.12, 16, 2022, 7, 16.96, EUROPE, 2022-07
14210, WINTER SPORTS, ACCESSORIES, 578.0, 69.36, 17, 2022, 8, 5.78, ASIA-PACIFIC, 2022-08
14211, TRAVEL, DUFFEL BAGS, 930.0, 148.8, 15, 2022, 4, 111.6, EUROPE, 2022-04
14212, TRAVEL, LUGGAGE LOCKS, 90.0, 18.0, 10, 2024, 3, 13.5, MIDDLE EAST, 2024-03
14213, FISHING GEAR, FISHING LINE, 494.0, 74.1, 19, 2024, 10, 0, CHINA, 2024-10
14214, TRAVEL, TRAVEL BACKPACKS, 2028.0, 405.6, 13, 2022, 12, 60.839999999999996, CHINA, 2022-12
14215, WATER GEAR, SURF ACCESSORIES, 403.0, 68.51, 13, 2024, 7, 20.150000000000002, LATIN AMERICA, 2024-07
14216, APPAREL, TOPS, 80.0, 13.600000000000001, 4, 2022, 5, 0.8, NORTH AMERICA, 2022-05
14217, FISHING GEAR, WADERS, 2265.0, 385.05, 15, 2024, 11, 271.8, CHINA, 2024-11
14218, APPAREL, TOPS, 117.0, 15.21, 3, 2022, 12, 16.380000000000003, NORTH AMERICA, 2022-12
14219, FISHING GEAR, ACCESSORIES, 684.0, 95.76, 12, 2023, 10, 6.84, ASIA-PACIFIC, 2023-10
14220, WINTER SPORTS, OTHER, 98.0, 11.76, 1, 2024, 8, 11.76, AFRICA, 2024-08
14221, FISHING GEAR, FISHING HOOKS, 81.0, 12.96, 3, 2023, 8, 8.1, NORTH AMERICA, 2023-08
14222, WATER GEAR, SAFETY GEAR, 1118.0, 190.06, 13, 2022, 7, 167.7, ASIA-PACIFIC, 2022-07
14223, FOOTWEAR, INSULATED FOOTWEAR, 1720.0, 172.0, 10, 2024, 3, 137.6, LATIN AMERICA, 2024-03
14224, CLIMBING, AVALANCHE SAFETY, 1464.0, 234.24, 6, 2023, 9, 219.6, NORTH AMERICA, 2023-09
14225, TRAVEL, EYE MASKS, 100.0, 17.0, 10, 2022, 4, 11, EUROPE, 2022-04
14226, APPAREL, OUTERWEAR, 1536.0, 215.04000000000002, 6, 2024, 9, 199.68, NORTH AMERICA, 2024-09
14227, FOOTWEAR, WINTER BOOTS, 1862.0, 372.40000000000003, 19, 2024, 5, 279.3, ASIA-PACIFIC, 2024-05
14228, WINTER SPORTS, SNOWBOARDS, 13248.0, 1457.28, 18, 2024, 7, 794.88, EUROPE, 2024-07
14229, APPAREL, FOOTWEAR ACCESSORIES, 231.0, 32.34, 21, 2024, 4, 25.41, EUROPE, 2024-04
14230, CLIMBING, OTHER, 165.0, 24.75, 11, 2022, 9, 16.5, MIDDLE EAST, 2022-09
14231, FISHING GEAR, FISHING BAIT, 0.0, 0.0, 0, 2022, 5, 0, LATIN AMERICA, 2022-05
14232, TRAVEL, SECURITY, 500.0, 75.0, 5, 2022, 7, 40, NORTH AMERICA, 2022-07
14233, FISHING GEAR, FISHING LINE, 60.0, 9.0, 5, 2022, 4, 6.6, AFRICA, 2022-04
14234, CAMPING & HIKING, EXTENDED TRIP PACKS, 1824.0, 255.36, 12, 2022, 7, 91.2, MIDDLE EAST, 2022-07
14235, WATER GEAR, SURFBOARDS, 8619.0, 1379.04, 17, 2024, 1, 689.52, ASIA-PACIFIC, 2024-01
14236, CLIMBING, CLIMBING SHOES, 432.0, 43.2, 6, 2023, 1, 64.8, EUROPE, 2023-01
14237, CLIMBING, HELMETS, 2516.0, 402.56, 17, 2022, 5, 377.4, CHINA, 2022-05
14238, WINTER SPORTS, SNOWBOARD BOOTS, 3945.0, 670.6500000000001, 15, 2023, 5, 315.6, NORTH AMERICA, 2023-05
14239, CAMPING & HIKING, HAMMOCKS, 2280.0, 319.20000000000005, 20, 2023, 2, 228, NORTH AMERICA, 2023-02
14240, TRAVEL, SECURITY, 462.0, 83.16, 6, 2023, 3, 9.24, CHINA, 2023-03
14241, APPAREL, PANTS & SHORTS, 1216.0, 206.72000000000003, 19, 2024, 12, 48.64, NORTH AMERICA, 2024-12
14242, TRAVEL, DUFFEL BAGS, 0.0, 0.0, 0, 2022, 6, 0, NORTH AMERICA, 2022-06
14243, CLIMBING, SLACKLINES, 850.0, 85.0, 10, 2022, 6, 102, CHINA, 2022-06
14244, WATER GEAR, PADDLES, 1260.0, 176.4, 15, 2023, 11, 37.8, LATIN AMERICA, 2023-11
14245, CLIMBING, ICE AXES, 1344.0, 147.84, 14, 2024, 10, 67.2, CHINA, 2024-10
14246, FOOTWEAR, SANDALS, 234.0, 32.760000000000005, 6, 2024, 1, 32.760000000000005, LATIN AMERICA, 2024-01
14247, WATER GEAR, WETSUITS, 3883.0, 427.13, 11, 2024, 4, 543.62, NORTH AMERICA, 2024-04
14248, FISHING GEAR, FISHING LINE, 799.0, 159.8, 17, 2023, 10, 79.9, ASIA-PACIFIC, 2023-10
14249, CLIMBING, ROPES & SLINGS, 3570.0, 571.2, 14, 2023, 7, 535.5, CHINA, 2023-07
14250, FISHING GEAR, TACKLE, 114.0, 15.96, 3, 2024, 1, 15.96, NORTH AMERICA, 2024-01
14251, CAMPING & HIKING, DAYPACKS, 1692.0, 253.79999999999998, 18, 2024, 5, 50.76, LATIN AMERICA, 2024-05
14252, FISHING GEAR, WADERS, 2750.0, 357.5, 11, 2024, 5, 55, EUROPE, 2024-05
14253, WINTER SPORTS, OTHER, 552.0, 110.4, 12, 2023, 5, 16.56, NORTH AMERICA, 2023-05
14254, TRAVEL, EYE MASKS, 168.0, 18.48, 14, 2022, 11, 21.84, NORTH AMERICA, 2022-11
14255, APPAREL, FOOTWEAR ACCESSORIES, 60.0, 7.199999999999999, 3, 2024, 4, 7.199999999999999, AFRICA, 2024-04
14256, CLIMBING, CARABINERS & QUICKDRAWS, 288.0, 28.8, 9, 2023, 12, 2.88, ASIA-PACIFIC, 2023-12
14257, FISHING GEAR, ACCESSORIES, 1003.0, 190.57, 17, 2023, 2, 150.45, NORTH AMERICA, 2023-02
14258, CLIMBING, TRAINING EQUIPMENT, 1820.0, 309.40000000000003, 14, 2022, 2, 0, ASIA-PACIFIC, 2022-02
14259, FISHING GEAR, FISHING BAIT, 140.0, 25.2, 5, 2024, 9, 14, NORTH AMERICA, 2024-09
14260, CLIMBING, HARNESSES, 2592.0, 518.4, 18, 2022, 10, 51.84, LATIN AMERICA, 2022-10
14261, WINTER SPORTS, BINDINGS, 2037.0, 305.55, 7, 2023, 6, 224.07, LATIN AMERICA, 2023-06
14262, WATER GEAR, SAFETY GEAR, 1843.0, 276.45, 19, 2022, 6, 202.73, AFRICA, 2022-06
14263, FISHING GEAR, TACKLE, 266.0, 37.24, 7, 2023, 5, 15.959999999999999, MIDDLE EAST, 2023-05
14264, FISHING GEAR, FISHING HOOKS, 357.0, 46.410000000000004, 17, 2023, 3, 46.410000000000004, CHINA, 2023-03
14265, APPAREL, TOPS, 896.0, 170.24, 16, 2022, 3, 80.64, CHINA, 2022-03
14266, WATER GEAR, WETSUITS, 5505.0, 990.9, 15, 2022, 9, 165.15, EUROPE, 2022-09
14267, WATER GEAR, WETSUITS, 6705.0, 1139.8500000000001, 15, 2023, 8, 268.2, EUROPE, 2023-08
14268, TRAVEL, CARRY-ONS, 344.0, 65.36, 4, 2022, 1, 34.4, ASIA-PACIFIC, 2022-01
14269, FOOTWEAR, WINTER BOOTS, 330.0, 39.6, 5, 2023, 4, 39.6, NORTH AMERICA, 2023-04
14270, FOOTWEAR, TRAIL SHOES, 1656.0, 165.60000000000002, 12, 2024, 9, 0, EUROPE, 2024-09
14271, FOOTWEAR, INSULATED FOOTWEAR, 3135.0, 407.55, 15, 2022, 7, 344.85, EUROPE, 2022-07
14272, CLIMBING, OTHER, 1200.0, 216.0, 15, 2024, 12, 48, LATIN AMERICA, 2024-12
14273, WATER GEAR, WETSUITS, 5184.0, 673.9200000000001, 18, 2022, 1, 622.0799999999999, CHINA, 2022-01
14274, APPAREL, OTHER, 1040.0, 104.0, 13, 2024, 10, 156, AFRICA, 2024-10
14275, WINTER SPORTS, SNOWSHOES, 360.0, 64.8, 3, 2022, 5, 32.4, ASIA-PACIFIC, 2022-05
14276, APPAREL, GLOVES & HATS, 700.0, 70.0, 20, 2023, 4, 105, NORTH AMERICA, 2023-04
14277, APPAREL, UNDERWEAR & BASE LAYERS, 105.0, 18.9, 3, 2024, 1, 4.2, AFRICA, 2024-01
14278, WATER GEAR, RASH GUARDS, 360.0, 43.199999999999996, 9, 2022, 2, 50.400000000000006, NORTH AMERICA, 2022-02
14279, CAMPING & HIKING, DAYPACKS, 1976.0, 375.44, 19, 2024, 11, 296.4, NORTH AMERICA, 2024-11
14280, CLIMBING, BOULDERING PADS, 412.0, 41.2, 2, 2024, 10, 53.56, CHINA, 2024-10
14281, APPAREL, FOOTWEAR ACCESSORIES, 429.0, 51.48, 11, 2024, 1, 30.03, NORTH AMERICA, 2024-01
14282, FOOTWEAR, SANDALS, 636.0, 76.32, 12, 2022, 8, 63.6, CHINA, 2022-08
14283, FOOTWEAR, TRAIL SHOES, 1365.0, 150.15, 15, 2022, 12, 95.55000000000001, EUROPE, 2022-12
14284, FISHING GEAR, TACKLE, 224.0, 38.080000000000005, 16, 2022, 5, 29.12, LATIN AMERICA, 2022-05
14285, CAMPING & HIKING, SLEEPING BAGS, 4403.0, 880.6, 17, 2023, 2, 572.39, EUROPE, 2023-02
14286, TRAVEL, TRAVEL BACKPACKS, 310.0, 31.0, 5, 2022, 5, 37.199999999999996, NORTH AMERICA, 2022-05
14287, WATER GEAR, RASH GUARDS, 69.0, 7.59, 3, 2024, 6, 4.83, EUROPE, 2024-06
14288, WATER GEAR, SURF ACCESSORIES, 102.0, 20.400000000000002, 6, 2024, 11, 10.200000000000001, CHINA, 2024-11
14289, WINTER SPORTS, SNOWBOARDS, 10322.0, 1032.2, 13, 2024, 2, 825.76, CHINA, 2024-02
14290, TRAVEL, CARRY-ONS, 159.0, 17.49, 1, 2022, 7, 3.18, EUROPE, 2022-07
14291, CAMPING & HIKING, SLEEPING BAGS, 4130.0, 495.59999999999997, 14, 2022, 7, 247.79999999999998, CHINA, 2022-07
14292, FOOTWEAR, SANDALS, 0.0, 0.0, 0, 2022, 9, 0, EUROPE, 2022-09
14293, CLIMBING, AVALANCHE SAFETY, 3915.0, 430.65, 15, 2023, 12, 587.25, AFRICA, 2023-12
14294, WATER GEAR, PADDLES, 988.0, 187.72, 13, 2022, 10, 69.16000000000001, EUROPE, 2022-10
14295, APPAREL, FOOTWEAR ACCESSORIES, 116.0, 18.56, 4, 2022, 1, 5.800000000000001, NORTH AMERICA, 2022-01
14296, APPAREL, SHIRTS, 310.0, 34.1, 5, 2022, 5, 43.400000000000006, NORTH AMERICA, 2022-05
14297, CLIMBING, TRAINING EQUIPMENT, 1710.0, 171.0, 19, 2024, 3, 188.1, MIDDLE EAST, 2024-03
14298, APPAREL, SHIRTS, 1281.0, 204.96, 21, 2024, 8, 115.28999999999999, CHINA, 2024-08
14299, CAMPING & HIKING, COOKWARE, 792.0, 158.4, 6, 2023, 7, 23.759999999999998, NORTH AMERICA, 2023-07
14300, APPAREL, OTHER, 957.0, 105.27, 11, 2023, 2, 19.14, EUROPE, 2023-02
14301, FOOTWEAR, FOOTWEAR CARE PRODUCTS, 272.0, 35.36, 16, 2024, 11, 27.200000000000003, NORTH AMERICA, 2024-11
14302, WATER GEAR, SURF ACCESSORIES, 540.0, 54.0, 15, 2024, 4, 59.4, EUROPE, 2024-04
14303, CLIMBING, CARABINERS & QUICKDRAWS, 672.0, 94.08000000000001, 14, 2024, 5, 33.6, CHINA, 2024-05
14304, FISHING GEAR, FISHING BAIT, 450.0, 67.5, 10, 2024, 7, 13.5, MIDDLE EAST, 2024-07
14305, WINTER SPORTS, POLES, 623.0, 124.60000000000001, 7, 2022, 4, 93.45, MIDDLE EAST, 2022-04
14306, CAMPING & HIKING, OTHER, 920.0, 147.20000000000002, 10, 2022, 5, 128.8, NORTH AMERICA, 2022-05
14307, CLIMBING, CLIMBING SHOES, 3287.0, 394.44, 19, 2022, 7, 197.22, LATIN AMERICA, 2022-07
14308, FISHING GEAR, SAFETY GEAR, 1258.0, 125.80000000000001, 17, 2024, 2, 62.900000000000006, NORTH AMERICA, 2024-02
14309, CLIMBING, ROPES & SLINGS, 1449.0, 188.37, 9, 2023, 4, 130.41, MIDDLE EAST, 2023-04
14310, TRAVEL, TRAVEL PILLOWS, 160.0, 20.8, 10, 2023, 6, 20.8, ASIA-PACIFIC, 2023-06
14311, WATER GEAR, SAFETY GEAR, 360.0, 61.2, 8, 2024, 7, 54, CHINA, 2024-07
14312, CLIMBING, ROPES & SLINGS, 177.0, 31.86, 3, 2024, 5, 14.16, MIDDLE EAST, 2024-05
14313, FOOTWEAR, INSULATED FOOTWEAR, 1746.0, 244.44000000000003, 18, 2023, 10, 244.44000000000003, NORTH AMERICA, 2023-10
14314, CAMPING & HIKING, STOVES, 420.0, 84.0, 6, 2024, 8, 46.2, EUROPE, 2024-08
14315, WINTER SPORTS, BINDINGS, 904.0, 117.52000000000001, 2, 2023, 11, 135.6, NORTH AMERICA, 2023-11
14316, TRAVEL, LUGGAGE LOCKS, 306.0, 58.14, 17, 2024, 10, 27.54, CHINA, 2024-10
14317, CLIMBING, CARABINERS & QUICKDRAWS, 130.0, 14.3, 13, 2024, 6, 11.7, MIDDLE EAST, 2024-06
14318, WINTER SPORTS, GOGGLES, 378.0, 37.800000000000004, 2, 2022, 11, 0, CHINA, 2022-11
14319, WINTER SPORTS, THERMAL UNDERWEAR, 612.0, 67.32000000000001, 9, 2023, 1, 79.56, NORTH AMERICA, 2023-01
14320, CAMPING & HIKING, SLEEPING PADS, 576.0, 80.64000000000001, 12, 2023, 4, 11.52, LATIN AMERICA, 2023-04
14321, WATER GEAR, SNORKELING & DIVING GEAR, 7254.0, 1015.5600000000001, 13, 2023, 2, 725.4000000000001, LATIN AMERICA, 2023-02
14322, FISHING GEAR, FISHING HOOKS, 51.0, 7.140000000000001, 3, 2022, 2, 3.06, EUROPE, 2022-02
14323, WINTER SPORTS, SKIS, 5360.0, 804.0, 8, 2022, 6, 536, EUROPE, 2022-06
14324, WATER GEAR, SURF ACCESSORIES, 118.0, 18.88, 2, 2022, 8, 5.9, LATIN AMERICA, 2022-08
14325, APPAREL, FOOTWEAR ACCESSORIES, 45.0, 7.65, 5, 2024, 3, 1.8, LATIN AMERICA, 2024-03
14326, TRAVEL, TRAVEL PILLOWS, 112.0, 11.200000000000001, 8, 2023, 5, 0, EUROPE, 2023-05
14327, FISHING GEAR, SAFETY GEAR, 384.0, 38.400000000000006, 16, 2023, 8, 53.760000000000005, LATIN AMERICA, 2023-08
14328, FISHING GEAR, RODS & REELS, 865.0, 112.45, 5, 2024, 5, 8.65, AFRICA, 2024-05
14329, CAMPING & HIKING, SLEEPING BAGS, 1177.0, 164.78000000000003, 11, 2024, 6, 153.01000000000002, CHINA, 2024-06
14330, CLIMBING, OTHER, 874.0, 122.36000000000001, 19, 2023, 3, 96.14, ASIA-PACIFIC, 2023-03
14331, APPAREL, SHIRTS, 1110.0, 155.4, 15, 2024, 7, 144.3, NORTH AMERICA, 2024-07
14332, CLIMBING, CRAMPONS, 1792.0, 358.40000000000003, 7, 2023, 2, 143.36, EUROPE, 2023-02
14333, APPAREL, OUTERWEAR, 252.0, 35.28, 1, 2023, 10, 12.600000000000001, CHINA, 2023-10
14334, WINTER SPORTS, THERMAL UNDERWEAR, 387.0, 73.53, 9, 2023, 10, 15.48, NORTH AMERICA, 2023-10
14335, CLIMBING, CHALK & CHALK BAGS, 116.0, 20.88, 4, 2024, 12, 16.240000000000002, EUROPE, 2024-12
14336, FISHING GEAR, SAFETY GEAR, 270.0, 32.4, 3, 2024, 10, 16.2, AFRICA, 2024-10
14337, TRAVEL, TECH ORGANIZERS, 972.0, 194.4, 18, 2024, 2, 58.32, NORTH AMERICA, 2024-02
14338, WATER GEAR, ACCESSORIES, 44.0, 4.84, 2, 2024, 6, 1.3199999999999998, NORTH AMERICA, 2024-06
14339, TRAVEL, TRAVEL BACKPACKS, 3591.0, 502.74000000000007, 19, 2024, 10, 323.19, EUROPE, 2024-10
14340, WATER GEAR, DRY BAGS, 380.0, 41.8, 4, 2024, 3, 34.199999999999996, NORTH AMERICA, 2024-03
14341, APPAREL, SHIRTS, 666.0, 119.88, 18, 2023, 4, 93.24000000000001, EUROPE, 2023-04
14342, TRAVEL, CARRY-ONS, 2516.0, 251.60000000000002, 17, 2024, 9, 352.24, ASIA-PACIFIC, 2024-09
14343, APPAREL, SHIRTS, 1078.0, 150.92000000000002, 14, 2022, 10, 97.02, EUROPE, 2022-10
14344, WATER GEAR, SNORKELING & DIVING GEAR, 1770.0, 212.4, 3, 2022, 4, 0, CHINA, 2022-04
14345, WATER GEAR, ACCESSORIES, 34.0, 4.760000000000001, 1, 2024, 9, 3.4000000000000004, EUROPE, 2024-09
14346, CLIMBING, TRAINING EQUIPMENT, 23.0, 2.53, 1, 2022, 11, 2.53, LATIN AMERICA, 2022-11
14347, WINTER SPORTS, GOGGLES, 4085.0, 735.3, 19, 2023, 11, 245.1, ASIA-PACIFIC, 2023-11
14348, FOOTWEAR, SANDALS, 611.0, 116.09, 13, 2024, 9, 0, AFRICA, 2024-09
14349, TRAVEL, TRAVEL BACKPACKS, 2970.0, 475.2, 18, 2024, 7, 178.2, NORTH AMERICA, 2024-07
14350, CLIMBING, AVALANCHE SAFETY, 440.0, 44.0, 2, 2022, 5, 4.4, CHINA, 2022-05
14351, CAMPING & HIKING, FOOD & NUTRITION, 100.0, 14.000000000000002, 2, 2023, 4, 8, MIDDLE EAST, 2023-04
14352, TRAVEL, SECURITY, 675.0, 108.0, 15, 2023, 7, 47.25000000000001, ASIA-PACIFIC, 2023-07
14353, CLIMBING, BOULDERING PADS, 1624.0, 194.88, 8, 2022, 8, 32.480000000000004, CHINA, 2022-08
14354, TRAVEL, TRAVEL PILLOWS, 168.0, 33.6, 8, 2022, 4, 10.08, LATIN AMERICA, 2022-04
14355, FOOTWEAR, HIKING BOOTS, 2280.0, 250.8, 15, 2022, 4, 182.4, LATIN AMERICA, 2022-04
14356, WINTER SPORTS, SKI BOOTS, 0.0, 0.0, 0, 2022, 2, 0, MIDDLE EAST, 2022-02
14357, CLIMBING, ROPES & SLINGS, 636.0, 82.68, 6, 2024, 1, 6.36, EUROPE, 2024-01
14358, FOOTWEAR, FOOTWEAR CARE PRODUCTS, 396.0, 51.480000000000004, 18, 2022, 9, 47.519999999999996, EUROPE, 2022-09
14359, CAMPING & HIKING, SLEEPING BAGS, 282.0, 31.02, 2, 2024, 6, 14.100000000000001, AFRICA, 2024-06
14360, CAMPING & HIKING, OVERNIGHT PACKS, 2430.0, 461.7, 10, 2023, 11, 291.59999999999997, EUROPE, 2023-11
14361, TRAVEL, LUGGAGE LOCKS, 44.0, 7.92, 4, 2022, 3, 3.96, NORTH AMERICA, 2022-03
14362, FISHING GEAR, FISHING BAIT, 91.0, 17.29, 13, 2024, 7, 9.1, AFRICA, 2024-07
14363, FISHING GEAR, FISHING LINE, 324.0, 61.56, 18, 2022, 1, 16.2, NORTH AMERICA, 2022-01
14364, FISHING GEAR, ACCESSORIES, 658.0, 65.8, 14, 2022, 2, 46.06, CHINA, 2022-02
14365, TRAVEL, OTHER, 378.0, 75.60000000000001, 21, 2024, 1, 34.019999999999996, NORTH AMERICA, 2024-01
14366, FISHING GEAR, WADERS, 3388.0, 643.72, 14, 2023, 5, 338.8, EUROPE, 2023-05
14367, CAMPING & HIKING, SLEEPING BAGS, 1386.0, 263.34, 6, 2022, 1, 152.46, NORTH AMERICA, 2022-01
14368, CLIMBING, ROPES & SLINGS, 208.0, 31.2, 2, 2024, 3, 4.16, NORTH AMERICA, 2024-03
14369, FOOTWEAR, OTHER, 371.0, 74.2, 7, 2022, 10, 18.55, NORTH AMERICA, 2022-10
14370, APPAREL, PANTS & SHORTS, 120.0, 15.600000000000001, 2, 2023, 2, 7.199999999999999, MIDDLE EAST, 2023-02
14371, TRAVEL, TRAVEL ACCESSORIES, 536.0, 75.04, 8, 2024, 9, 58.96, AFRICA, 2024-09
14372, APPAREL, OTHER, 912.0, 155.04000000000002, 12, 2022, 11, 45.6, LATIN AMERICA, 2022-11
14373, TRAVEL, TECH ORGANIZERS, 336.0, 40.32, 16, 2024, 11, 47.040000000000006, NORTH AMERICA, 2024-11
14374, APPAREL, GLOVES & HATS, 798.0, 87.78, 19, 2024, 10, 119.69999999999999, LATIN AMERICA, 2024-10
14375, WINTER SPORTS, SKI POLES, 2448.0, 367.2, 18, 2023, 2, 97.92, EUROPE, 2023-02
14376, CAMPING & HIKING, HAMMOCKS, 1184.0, 165.76000000000002, 8, 2023, 4, 82.88000000000001, NORTH AMERICA, 2023-04
14377, TRAVEL, TRAVEL ACCESSORIES, 437.0, 78.66, 19, 2022, 11, 52.44, ASIA-PACIFIC, 2022-11
14378, WATER GEAR, SAFETY GEAR, 155.0, 20.150000000000002, 5, 2023, 12, 6.2, EUROPE, 2023-12
14379, WINTER SPORTS, SKI BINDINGS, 1938.0, 232.56, 17, 2023, 9, 290.7, EUROPE, 2023-09
14380, FOOTWEAR, FOOTWEAR CARE PRODUCTS, 247.0, 39.52, 13, 2023, 5, 12.350000000000001, ASIA-PACIFIC, 2023-05
14381, FOOTWEAR, WINTER BOOTS, 1700.0, 238.00000000000003, 17, 2024, 10, 204, CHINA, 2024-10
